user_name,user_id,video_id,video_desc,video_time,video_length,video_link,n_likes,n_shares,n_comments,n_plays
always_nene_,6.874108610218051e+18,6.903737669763878e+18,#area15 #lasvegas #fyp #foryoupage,1607401731.0,20.0,https://www.tiktok.com/@always_nene_/video/6903737669763878149?lang=en,28.0,3.0,0.0,490.0
always_nene_,6.874108610218051e+18,6.902537695269047e+18,Mini Recap of Rolling Loud LA ‘19 #fyp #rollingloud #foryoupage #rollingloudla,1607122328.0,20.0,https://www.tiktok.com/@always_nene_/video/6902537695269047557?lang=en,19.0,0.0,1.0,438.0
always_nene_,6.874108610218051e+18,6.902529661448834e+18,Little recap from Rolling Loud Bay Area ‘19 #fyp #rollingloud #rollingloudbayarea #foryoupage,1607120457.0,20.0,https://www.tiktok.com/@always_nene_/video/6902529661448834309?lang=en,9.0,0.0,0.0,433.0
always_nene_,6.874108610218051e+18,6.895222049103547e+18,,1605419037.0,8.0,https://www.tiktok.com/@always_nene_/video/6895222049103547653?lang=en,5.0,0.0,0.0,207.0
always_nene_,6.874108610218051e+18,6.894126012536311e+18,,1605163902.0,15.0,https://www.tiktok.com/@always_nene_/video/6894126012536311046?lang=en,11.0,0.0,1.0,262.0
addisonre,6.703550784929793e+18,6.932220048480161e+18,,1614033268.0,11.0,https://www.tiktok.com/@addisonre/video/6932220048480161029?lang=en,4600000.0,20200.0,153300.0,20400000.0
addisonre,6.703550784929793e+18,6.928424284046003e+18,#sponsored Underwear PSA: make sure he only has eyes for you with an #AEUnderwear prank. Link in bio #AEPartner @americaneagle,1613149497.0,49.0,https://www.tiktok.com/@addisonre/video/6928424284046003462?lang=en,3700000.0,12500.0,141500.0,24500000.0
addisonre,6.703550784929793e+18,6.927471919604272e+18,,1612927765.0,7.0,https://www.tiktok.com/@addisonre/video/6927471919604272389?lang=en,5000000.0,18700.0,70900.0,33900000.0
addisonre,6.703550784929793e+18,6.927461992898858e+18,@thexhan,1612925454.0,15.0,https://www.tiktok.com/@addisonre/video/6927461992898858245?lang=en,3600000.0,110700.0,63700.0,22300000.0
addisonre,6.703550784929793e+18,6.927458256046558e+18,,1612924581.0,6.0,https://www.tiktok.com/@addisonre/video/6927458256046558469?lang=en,2500000.0,22400.0,31900.0,16300000.0
addisonre,6.703550784929793e+18,6.927400480683331e+18,Get HEARTPOPPIN now at itembeauty.com before it’s gone! #itembeauty #itemcofounder @itembeauty #wereanitem,1612911125.0,15.0,https://www.tiktok.com/@addisonre/video/6927400480683330821?lang=en,2600000.0,29700.0,48400.0,17200000.0
addisonre,6.703550784929793e+18,6.926234045277883e+18,LINK IN BIO,1612639539.0,15.0,https://www.tiktok.com/@addisonre/video/6926234045277883654?lang=en,2700000.0,14900.0,46800.0,17400000.0
addisonre,6.703550784929793e+18,6.925895544816668e+18,dc: @sarabiv7 @theecalvit,1612560727.0,37.0,https://www.tiktok.com/@addisonre/video/6925895544816667910?lang=en,2700000.0,21800.0,59700.0,17700000.0
addisonre,6.703550784929793e+18,6.924074486597783e+18,,1612136732.0,6.0,https://www.tiktok.com/@addisonre/video/6924074486597782790?lang=en,5500000.0,140800.0,106700.0,37900000.0
addisonre,6.703550784929793e+18,6.924073848400793e+18,,1612136584.0,11.0,https://www.tiktok.com/@addisonre/video/6924073848400792838?lang=en,2500000.0,48700.0,35500.0,17800000.0
addisonre,6.703550784929793e+18,6.923005030484282e+18,@enzoeli @sherinicolee @goolir,1611887734.0,9.0,https://www.tiktok.com/@addisonre/video/6923005030484282629?lang=en,3800000.0,54100.0,66400.0,28500000.0
addisonre,6.703550784929793e+18,6.922981061173579e+18,@theraefamily,1611882150.0,8.0,https://www.tiktok.com/@addisonre/video/6922981061173579013?lang=en,5200000.0,24400.0,74700.0,41900000.0
addisonre,6.703550784929793e+18,6.922979005226372e+18,Lucas smells like mustard @sherinicolee @montyjlopez @theraefamily,1611881671.0,11.0,https://www.tiktok.com/@addisonre/video/6922979005226372358?lang=en,5100000.0,39900.0,71900.0,39500000.0
addisonre,6.703550784929793e+18,6.922475269068426e+18,I use #AIRHUG in shade 240 for under my eyes and any spots I wanna conceal! have you gotten your air hug yet? #ITEMcofounder #wereanitem @itembeauty,1611764385.0,34.0,https://www.tiktok.com/@addisonre/video/6922475269068426502?lang=en,2800000.0,24400.0,61100.0,20700000.0
addisonre,6.703550784929793e+18,6.921513352950762e+18,we’re pretending we’re in a music video,1611540423.0,15.0,https://www.tiktok.com/@addisonre/video/6921513352950762758?lang=en,10100000.0,73100.0,196600.0,57400000.0
addisonre,6.703550784929793e+18,6.921130273492979e+18,coming soon! @therealluxurylaw ♥️ red velvet,1611451230.0,9.0,https://www.tiktok.com/@addisonre/video/6921130273492978949?lang=en,4900000.0,63600.0,88300.0,36500000.0
addisonre,6.703550784929793e+18,6.920734055185059e+18,,1611358979.0,8.0,https://www.tiktok.com/@addisonre/video/6920734055185059078?lang=en,5100000.0,60000.0,65100.0,35400000.0
addisonre,6.703550784929793e+18,6.920338837319257e+18,,1611266960.0,10.0,https://www.tiktok.com/@addisonre/video/6920338837319257350?lang=en,6900000.0,79200.0,91700.0,42500000.0
addisonre,6.703550784929793e+18,6.91960466832689e+18,red velvet,1611096023.0,12.0,https://www.tiktok.com/@addisonre/video/6919604668326890758?lang=en,8300000.0,173000.0,127800.0,73700000.0
addisonre,6.703550784929793e+18,6.918478492132707e+18,,1610833813.0,15.0,https://www.tiktok.com/@addisonre/video/6918478492132707590?lang=en,3700000.0,43300.0,96300.0,31100000.0
addisonre,6.703550784929793e+18,6.91842604699183e+18,welcome to our reality show,1610821602.0,28.0,https://www.tiktok.com/@addisonre/video/6918426046991830278?lang=en,6400000.0,25700.0,98500.0,40600000.0
addisonre,6.703550784929793e+18,6.917469598560407e+18,@pudgywoke :),1610598926.0,34.0,https://www.tiktok.com/@addisonre/video/6917469598560406789?lang=en,6700000.0,42600.0,90100.0,41200000.0
addisonre,6.703550784929793e+18,6.917373103869791e+18,you’re next @bellapoarch !,1610576446.0,15.0,https://www.tiktok.com/@addisonre/video/6917373103869791494?lang=en,4300000.0,18500.0,84600.0,36700000.0
addisonre,6.703550784929793e+18,6.915949486435094e+18,,1610244984.0,10.0,https://www.tiktok.com/@addisonre/video/6915949486435093766?lang=en,3500000.0,69600.0,74200.0,26800000.0
addisonre,6.703550784929793e+18,6.915539430883331e+18,,1610149512.0,15.0,https://www.tiktok.com/@addisonre/video/6915539430883331334?lang=en,7000000.0,24000.0,90100.0,48400000.0
addisonre,6.703550784929793e+18,6.915533503580999e+18,Idk this dance at all so here’s that @yvnggprince,1610148131.0,14.0,https://www.tiktok.com/@addisonre/video/6915533503580998917?lang=en,4500000.0,176600.0,56300.0,41300000.0
addisonre,6.703550784929793e+18,6.915529727293885e+18,@tphrl,1610147252.0,8.0,https://www.tiktok.com/@addisonre/video/6915529727293885701?lang=en,6000000.0,82900.0,75700.0,39900000.0
addisonre,6.703550784929793e+18,6.915237183049813e+18,@goolir,1610079145.0,13.0,https://www.tiktok.com/@addisonre/video/6915237183049813253?lang=en,7900000.0,144800.0,85100.0,45800000.0
addisonre,6.703550784929793e+18,6.915236517992517e+18,@bgottfanns,1610078992.0,14.0,https://www.tiktok.com/@addisonre/video/6915236517992516870?lang=en,3400000.0,95100.0,38000.0,28500000.0
addisonre,6.703550784929793e+18,6.914740110835633e+18,"prime, set, refresh. anytime. anywhere. @itembeauty  #ITEMcofounder #wereanitem",1609963405.0,16.0,https://www.tiktok.com/@addisonre/video/6914740110835633413?lang=en,2400000.0,13200.0,44400.0,20300000.0
addisonre,6.703550784929793e+18,6.91437170773415e+18,nailz by thuy <3,1609877629.0,8.0,https://www.tiktok.com/@addisonre/video/6914371707734150406?lang=en,3400000.0,17000.0,67800.0,24700000.0
addisonre,6.703550784929793e+18,6.913981711764196e+18,"An all new season of #ZoeysPlaylist Tuesdays starting Jan. 5 on @nbc , season 1 streaming now on @peacocktv #ad",1609786826.0,15.0,https://www.tiktok.com/@addisonre/video/6913981711764196613?lang=en,2000000.0,14700.0,47500.0,20600000.0
addisonre,6.703550784929793e+18,6.913764662857289e+18,@brycehall,1609736303.0,11.0,https://www.tiktok.com/@addisonre/video/6913764662857288965?lang=en,8500000.0,209300.0,162500.0,65900000.0
addisonre,6.703550784929793e+18,6.913750389653392e+18,,1609732975.0,11.0,https://www.tiktok.com/@addisonre/video/6913750389653392645?lang=en,4900000.0,17800.0,42500.0,39400000.0
addisonre,6.703550784929793e+18,6.913749138945412e+18,,1609732681.0,6.0,https://www.tiktok.com/@addisonre/video/6913749138945412357?lang=en,7900000.0,17100.0,52000.0,59900000.0
addisonre,6.703550784929793e+18,6.913054438647287e+18,,1609570958.0,8.0,https://www.tiktok.com/@addisonre/video/6913054438647287046?lang=en,3300000.0,33300.0,52200.0,24800000.0
addisonre,6.703550784929793e+18,6.913050700381441e+18,Enzo is making us snow cones so we can’t hear some 😀,1609570079.0,48.0,https://www.tiktok.com/@addisonre/video/6913050700381441286?lang=en,4400000.0,20600.0,27700.0,30200000.0
addisonre,6.703550784929793e+18,6.913048785648176e+18,@sherinicolee @mahakhamidd,1609569638.0,18.0,https://www.tiktok.com/@addisonre/video/6913048785648176389?lang=en,8000000.0,115500.0,100000.0,59100000.0
addisonre,6.703550784929793e+18,6.913045009054928e+18,,1609568755.0,7.0,https://www.tiktok.com/@addisonre/video/6913045009054928134?lang=en,5600000.0,140900.0,53800.0,41700000.0
addisonre,6.703550784929793e+18,6.912986656861654e+18,,1609555151.0,9.0,https://www.tiktok.com/@addisonre/video/6912986656861654278?lang=en,2600000.0,58500.0,34400.0,18000000.0
addisonre,6.703550784929793e+18,6.912672590842596e+18,HAHAHAHAHHAHAHAHAHAHAHHA THIS IS SO SCARY,1609482025.0,9.0,https://www.tiktok.com/@addisonre/video/6912672590842596613?lang=en,5900000.0,39900.0,50600.0,36900000.0
addisonre,6.703550784929793e+18,6.912661009572318e+18,HAPPY 2021,1609479325.0,29.0,https://www.tiktok.com/@addisonre/video/6912661009572318469?lang=en,9100000.0,29500.0,104900.0,42300000.0
addisonre,6.703550784929793e+18,6.912651999628545e+18,,1609477225.0,15.0,https://www.tiktok.com/@addisonre/video/6912651999628545286?lang=en,3000000.0,25000.0,22300.0,19400000.0
addisonre,6.703550784929793e+18,6.912577446487281e+18,what should I do to my hair I’m bored,1609459867.0,9.0,https://www.tiktok.com/@addisonre/video/6912577446487280902?lang=en,2700000.0,34900.0,74500.0,18400000.0
addisonre,6.703550784929793e+18,6.912345908667518e+18,Link in BIO!!!!!!!! Less than a week left!!!!!!,1609406001.0,15.0,https://www.tiktok.com/@addisonre/video/6912345908667518214?lang=en,3500000.0,16900.0,44600.0,20400000.0
addisonre,6.703550784929793e+18,6.91221439459638e+18,Lucas Neck,1609375375.0,14.0,https://www.tiktok.com/@addisonre/video/6912214394596379909?lang=en,3500000.0,34400.0,39200.0,19100000.0
addisonre,6.703550784929793e+18,6.911503601919741e+18,@arri.arii,1609209848.0,12.0,https://www.tiktok.com/@addisonre/video/6911503601919741190?lang=en,5400000.0,126700.0,88700.0,35800000.0
addisonre,6.703550784929793e+18,6.911498370158759e+18,,1609208630.0,9.0,https://www.tiktok.com/@addisonre/video/6911498370158759173?lang=en,9900000.0,119900.0,94300.0,65700000.0
addisonre,6.703550784929793e+18,6.911191601322806e+18,@sherinicolee @enzoeli @montyjlopez @brycehall @livinthelopezlife,1609137225.0,23.0,https://www.tiktok.com/@addisonre/video/6911191601322806534?lang=en,8600000.0,72200.0,80000.0,55700000.0
addisonre,6.703550784929793e+18,6.911186803684855e+18,@sherinicolee @brycehall @arri.arii,1609136105.0,13.0,https://www.tiktok.com/@addisonre/video/6911186803684855045?lang=en,6000000.0,58000.0,43600.0,42700000.0
addisonre,6.703550784929793e+18,6.911183444189941e+18,I gave up,1609135321.0,11.0,https://www.tiktok.com/@addisonre/video/6911183444189940998?lang=en,4500000.0,106300.0,46300.0,30000000.0
addisonre,6.703550784929793e+18,6.911175750641061e+18,YOU ARE PRETTY!!! YOU ARE PERFECT!!! I love you today and everyday!!!! ❤️,1609133526.0,15.0,https://www.tiktok.com/@addisonre/video/6911175750641061126?lang=en,2600000.0,23400.0,34800.0,18500000.0
addisonre,6.703550784929793e+18,6.911164503287811e+18,@karaleighcannella,1609130902.0,15.0,https://www.tiktok.com/@addisonre/video/6911164503287811334?lang=en,3600000.0,68500.0,36300.0,24200000.0
addisonre,6.703550784929793e+18,6.909633330904305e+18,👀 something new from @itembeauty coming soon. can’t wait to share what I’ve been working on! #ITEMcofounder #wereanITEM,1608774392.0,13.0,https://www.tiktok.com/@addisonre/video/6909633330904304902?lang=en,2100000.0,3244.0,38900.0,20000000.0
addisonre,6.703550784929793e+18,6.90963231248961e+18,send to someone u love,1608774154.0,14.0,https://www.tiktok.com/@addisonre/video/6909632312489610501?lang=en,5600000.0,49900.0,169700.0,33600000.0
addisonre,6.703550784929793e+18,6.909587321700584e+18,,1608763678.0,16.0,https://www.tiktok.com/@addisonre/video/6909587321700584709?lang=en,6700000.0,66100.0,79300.0,36500000.0
addisonre,6.703550784929793e+18,6.908144864261688e+18,,1608427833.0,8.0,https://www.tiktok.com/@addisonre/video/6908144864261688582?lang=en,9200000.0,131500.0,162500.0,58600000.0
addisonre,6.703550784929793e+18,6.904666912131747e+18,:( I hope she’s okay,1607618066.0,9.0,https://www.tiktok.com/@addisonre/video/6904666912131747078?lang=en,5800000.0,25600.0,167900.0,41600000.0
addisonre,6.703550784929793e+18,6.904470412650909e+18,,1607572316.0,15.0,https://www.tiktok.com/@addisonre/video/6904470412650908934?lang=en,4400000.0,105500.0,68600.0,32700000.0
addisonre,6.703550784929793e+18,6.904455577179655e+18,@jaedengomezz,1607568871.0,15.0,https://www.tiktok.com/@addisonre/video/6904455577179655429?lang=en,7500000.0,224200.0,73400.0,50900000.0
addisonre,6.703550784929793e+18,6.903995573121191e+18,TEXT ME BACK BRYCE,1607461772.0,15.0,https://www.tiktok.com/@addisonre/video/6903995573121191173?lang=en,5200000.0,51500.0,104400.0,38100000.0
addisonre,6.703550784929793e+18,6.903715096523017e+18,,1607396460.0,8.0,https://www.tiktok.com/@addisonre/video/6903715096523017478?lang=en,5400000.0,49100.0,60600.0,41600000.0
addisonre,6.703550784929793e+18,6.902547149175786e+18,,1607124531.0,5.0,https://www.tiktok.com/@addisonre/video/6902547149175786757?lang=en,4800000.0,21500.0,64900.0,37400000.0
addisonre,6.703550784929793e+18,6.902533440533466e+18,#delayed,1607121336.0,12.0,https://www.tiktok.com/@addisonre/video/6902533440533466373?lang=en,3500000.0,23100.0,30800.0,27500000.0
addisonre,6.703550784929793e+18,6.90216983019191e+18,,1607036678.0,10.0,https://www.tiktok.com/@addisonre/video/6902169830191910150?lang=en,5900000.0,20900.0,47300.0,41700000.0
addisonre,6.703550784929793e+18,6.902111234317897e+18,#wishuponastar It’s a good hair day 😊 @ghd_usa #AD,1607023043.0,23.0,https://www.tiktok.com/@addisonre/video/6902111234317896966?lang=en,3100000.0,22900.0,33000.0,23800000.0
addisonre,6.703550784929793e+18,6.901796422371364e+18,,1606949737.0,52.0,https://www.tiktok.com/@addisonre/video/6901796422371364101?lang=en,6700000.0,59400.0,56400.0,41600000.0
addisonre,6.703550784929793e+18,6.901724187631668e+18,,1606932933.0,9.0,https://www.tiktok.com/@addisonre/video/6901724187631668485?lang=en,6500000.0,116400.0,95500.0,41400000.0
addisonre,6.703550784929793e+18,6.90171674938157e+18,,1606931196.0,15.0,https://www.tiktok.com/@addisonre/video/6901716749381569798?lang=en,3400000.0,58500.0,37100.0,25400000.0
addisonre,6.703550784929793e+18,6.901433239483796e+18,HAPPY BIRTHDAY @nataliemariduena 💜💜💜💜💜💜💜,1606865175.0,13.0,https://www.tiktok.com/@addisonre/video/6901433239483796741?lang=en,3500000.0,11200.0,28300.0,25000000.0
addisonre,6.703550784929793e+18,6.90104391858717e+18,NEW YOUTUBE VIDEO,1606774520.0,15.0,https://www.tiktok.com/@addisonre/video/6901043918587170054?lang=en,5100000.0,11700.0,44200.0,33100000.0
addisonre,6.703550784929793e+18,6.900943306939829e+18,New YouTube video today!!!,1606751105.0,11.0,https://www.tiktok.com/@addisonre/video/6900943306939829510?lang=en,4600000.0,27200.0,54800.0,32200000.0
addisonre,6.703550784929793e+18,6.900252464910454e+18,,1606590260.0,9.0,https://www.tiktok.com/@addisonre/video/6900252464910454021?lang=en,5100000.0,48100.0,71000.0,33100000.0
addisonre,6.703550784929793e+18,6.900227662258703e+18,Here’s my holiday gift guide featuring small businesses on Amazon! Duet this with #supportsmallchallenge for a chance to win all of my picks. #ad,1606584495.0,18.0,https://www.tiktok.com/@addisonre/video/6900227662258703622?lang=en,3300000.0,11300.0,49500.0,30300000.0
addisonre,6.703550784929793e+18,6.899537387869818e+18,THANKFUL FOR YALL!!!! Dc @jalaiahharmon ❤️❤️❤️❤️,1606423761.0,15.0,https://www.tiktok.com/@addisonre/video/6899537387869818118?lang=en,4800000.0,42300.0,58200.0,34000000.0
addisonre,6.703550784929793e+18,6.89886888359625e+18,,1606268109.0,9.0,https://www.tiktok.com/@addisonre/video/6898868883596250374?lang=en,4500000.0,68300.0,76200.0,34700000.0
addisonre,6.703550784929793e+18,6.898729200929312e+18,#duet with @addisonrae6,1606235587.0,15.0,https://www.tiktok.com/@addisonre/video/6898729200929312005?lang=en,5700000.0,20700.0,64100.0,40500000.0
addisonre,6.703550784929793e+18,6.898138005144489e+18,,1606097944.0,10.0,https://www.tiktok.com/@addisonre/video/6898138005144489221?lang=en,3500000.0,30400.0,34900.0,30800000.0
addisonre,6.703550784929793e+18,6.898132733814427e+18,@brycehall,1606096712.0,15.0,https://www.tiktok.com/@addisonre/video/6898132733814426885?lang=en,10700000.0,260200.0,159200.0,89100000.0
addisonre,6.703550784929793e+18,6.89806402402242e+18,,1606080723.0,15.0,https://www.tiktok.com/@addisonre/video/6898064024022420741?lang=en,3600000.0,9277.0,33000.0,32100000.0
addisonre,6.703550784929793e+18,6.897747684598287e+18,@kamronagee @wh0.nia I LITERALLY WAS SWEATING BC I COULDNT GET THIS FILTER RIGHT,1606007062.0,15.0,https://www.tiktok.com/@addisonre/video/6897747684598287622?lang=en,11700000.0,153300.0,124400.0,84700000.0
addisonre,6.703550784929793e+18,6.897647930019171e+18,Drop your island name in the comments w/ #GrubhubIsland for a @grubhub  Friendsgiving visit w/ live Q&A! #grubhubpartner,1605983844.0,9.0,https://www.tiktok.com/@addisonre/video/6897647930019171589?lang=en,2100000.0,4753.0,53800.0,22900000.0
addisonre,6.703550784929793e+18,6.89681821675304e+18,,1605790790.0,37.0,https://www.tiktok.com/@addisonre/video/6896818216753040645?lang=en,9400000.0,45900.0,114600.0,54600000.0
addisonre,6.703550784929793e+18,6.896686185079393e+18,Mickey Mouse & I are celebrating the @disney x @americaneagle holiday collection the only way we know how...dancing! #aepartner,1605759930.0,15.0,https://www.tiktok.com/@addisonre/video/6896686185079393541?lang=en,5700000.0,17900.0,43800.0,49000000.0
addisonre,6.703550784929793e+18,6.896263235037597e+18,my happy place!!! @yvnggprince,1605661436.0,15.0,https://www.tiktok.com/@addisonre/video/6896263235037596934?lang=en,4400000.0,106900.0,50500.0,33600000.0
addisonre,6.703550784929793e+18,6.896262365529083e+18,,1605661236.0,10.0,https://www.tiktok.com/@addisonre/video/6896262365529083142?lang=en,7200000.0,87500.0,44100.0,44700000.0
addisonre,6.703550784929793e+18,6.895854430885793e+18,@hesallthatthemovie set day 1 🤍 if you’re reading this you’re perfect and ily,1605566248.0,10.0,https://www.tiktok.com/@addisonre/video/6895854430885793030?lang=en,12400000.0,229900.0,173200.0,82100000.0
addisonre,6.703550784929793e+18,6.895521890132037e+18,@brycehall,1605488827.0,4.0,https://www.tiktok.com/@addisonre/video/6895521890132036869?lang=en,8600000.0,104700.0,130300.0,63900000.0
addisonre,6.703550784929793e+18,6.895514656010489e+18,peoples choice awards tonight!!!!,1605487146.0,9.0,https://www.tiktok.com/@addisonre/video/6895514656010489093?lang=en,5200000.0,25300.0,43500.0,41600000.0
addisonre,6.703550784929793e+18,6.895199504262319e+18,@brycehall,1605413773.0,15.0,https://www.tiktok.com/@addisonre/video/6895199504262319366?lang=en,9500000.0,82800.0,0.0,70600000.0
addisonre,6.703550784929793e+18,6.895152499603377e+18,💃 😉 @justdance_officialgame is out so go duet with them! #JustDanceMoves #ad,1605402826.0,14.0,https://www.tiktok.com/@addisonre/video/6895152499603377414?lang=en,3400000.0,14200.0,31400.0,28500000.0
addisonre,6.703550784929793e+18,6.895142044042382e+18,Makeup from my favorite beauty subscription @ipsy . I got all of this for just $12! #ipsyPartner ❤️,1605400394.0,11.0,https://www.tiktok.com/@addisonre/video/6895142044042382597?lang=en,3100000.0,17300.0,29100.0,27400000.0
addisonre,6.703550784929793e+18,6.895136839888342e+18,@yvnggprince,1605399180.0,15.0,https://www.tiktok.com/@addisonre/video/6895136839888342277?lang=en,7900000.0,190800.0,68400.0,63000000.0
addisonre,6.703550784929793e+18,6.895118965941587e+18,,1605395024.0,9.0,https://www.tiktok.com/@addisonre/video/6895118965941587205?lang=en,3300000.0,17600.0,31500.0,25000000.0
addisonre,6.703550784929793e+18,6.894445218259586e+18,,1605238153.0,15.0,https://www.tiktok.com/@addisonre/video/6894445218259586310?lang=en,3300000.0,12300.0,42700.0,26400000.0
addisonre,6.703550784929793e+18,6.893962094048234e+18,,1605125668.0,5.0,https://www.tiktok.com/@addisonre/video/6893962094048234757?lang=en,5100000.0,50400.0,87100.0,33100000.0
addisonre,6.703550784929793e+18,6.893341574101487e+18,NEW YT VIDEO LINK IN BIO,1604981203.0,21.0,https://www.tiktok.com/@addisonre/video/6893341574101486853?lang=en,4900000.0,16900.0,30600.0,34400000.0
addisonre,6.703550784929793e+18,6.892977207598239e+18,@brycehall,1604896371.0,15.0,https://www.tiktok.com/@addisonre/video/6892977207598238982?lang=en,9600000.0,120100.0,74600.0,63400000.0
addisonre,6.703550784929793e+18,6.892957044505169e+18,@brycehall @itstaylerholder,1604891662.0,15.0,https://www.tiktok.com/@addisonre/video/6892957044505169158?lang=en,8500000.0,106300.0,74800.0,88000000.0
addisonre,6.703550784929793e+18,6.892134385387048e+18,what kind of videos do y’all wanna see on YouTube? :)) dc @kay.yyla13,1604700121.0,8.0,https://www.tiktok.com/@addisonre/video/6892134385387048198?lang=en,4500000.0,124800.0,69500.0,43400000.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
lil.j0shy,6.870209541163664e+18,6.932001232756198e+18,Yes sirrrrr #fyp #viral #liljoshy #vibes #fyp #fyp #viral,1613982346.0,8.0,https://www.tiktok.com/@lil.j0shy/video/6932001232756198661?lang=en,335800.0,33800.0,17900.0,4900000.0
lil.j0shy,6.870209541163664e+18,6.931046032029519e+18,#ColorCustomizer I so cool now lol 😂 #fyp #viral #liljoshy #vibes,1613759918.0,12.0,https://www.tiktok.com/@lil.j0shy/video/6931046032029519110?lang=en,1455.0,41.0,68.0,50000.0
lil.j0shy,6.870209541163664e+18,6.930780424713047e+18,#duet with @donzelltaggart i didn’t even get say my part 😭😭😭 #fyp #viral #vibes #fy #sad #liljoshy,1613698080.0,18.0,https://www.tiktok.com/@lil.j0shy/video/6930780424713047301?lang=en,1241.0,13.0,28.0,35300.0
lil.j0shy,6.870209541163664e+18,6.929934058612936e+18,dame sad right 😭 #itachi #fyp #viral #follow #for #more #good #vibes,1613501017.0,15.0,https://www.tiktok.com/@lil.j0shy/video/6929934058612935942?lang=en,1131.0,38.0,40.0,25000.0
lil.j0shy,6.870209541163664e+18,6.929758187558079e+18,@detroitlions is this or not let’s see tag them in the comments #fyp #fy #viral #like #follow,1613460105.0,14.0,https://www.tiktok.com/@lil.j0shy/video/6929758187558079750?lang=en,385.0,2.0,20.0,20500.0
lil.j0shy,6.870209541163664e+18,6.925639314479091e+18,Sheeeeesh dame josh #fyp #￼trending #viral #fy #funny #danceing bruhhh I look so ugly 😭,1612501087.0,10.0,https://www.tiktok.com/@lil.j0shy/video/6925639314479090949?lang=en,715.0,74.0,76.0,19700.0
lil.j0shy,6.870209541163664e+18,6.9219446065946e+18,They do this every year 💔 #fyp #viral #year #movie #sad #fy,1611640853.0,9.0,https://www.tiktok.com/@lil.j0shy/video/6921944606594600198?lang=en,678.0,50.0,64.0,14500.0
lil.j0shy,6.870209541163664e+18,6.918146593745161e+18,comment if you found them all 😉 #4u #fyp #viral #fypシ #fy #just4fun #funny I hope my mom don’t see this 😵￼,1610756540.0,16.0,https://www.tiktok.com/@lil.j0shy/video/6918146593745161478?lang=en,2007.0,19.0,154.0,30800.0
lil.j0shy,6.870209541163664e+18,6.917848418815626e+18,Enjoy 😉 #just4fun #4u #fyp #viral #fy #fypシ gotta love your self : ),1610687128.0,9.0,https://www.tiktok.com/@lil.j0shy/video/6917848418815626502?lang=en,794.0,23.0,65.0,16100.0
lil.j0shy,6.870209541163664e+18,6.91736492532946e+18,#duet with @jhekhoos,1610574542.0,15.0,https://www.tiktok.com/@lil.j0shy/video/6917364925329460486?lang=en,8652.0,844.0,1769.0,169300.0
lil.j0shy,6.870209541163664e+18,6.915478849614663e+18,As you can tell I’m bored lol #just4fun #fyp #4u #funny #viral #fy just pick one ￼,1610135405.0,9.0,https://www.tiktok.com/@lil.j0shy/video/6915478849614662917?lang=en,499.0,38.0,340.0,12300.0
lil.j0shy,6.870209541163664e+18,6.914556236902043e+18,Say yes or noo #just4fun #fypシ #fyp #4u,1609920651.0,12.0,https://www.tiktok.com/@lil.j0shy/video/6914556236902042886?lang=en,8913.0,91.0,8275.0,98000.0
lil.j0shy,6.870209541163664e+18,6.914058915361721e+18,To best friends #fypシ #funny #just4fun #viral #2021 #fyp #fy #4u #scary I don’t know why I look so ugly. Guys I’m sooo sorry 😢😆,1609804803.0,10.0,https://www.tiktok.com/@lil.j0shy/video/6914058915361721606?lang=en,406.0,27.0,44.0,10400.0
lil.j0shy,6.870209541163664e+18,6.912616572637007e+18,Happy new year’s hopefully you are having a good time #bye2020hello2021 #viral #Bye2020 #fypシ #fyp #ouchie,1609468977.0,7.0,https://www.tiktok.com/@lil.j0shy/video/6912616572637007110?lang=en,193.0,10.0,13.0,5713.0
lil.j0shy,6.870209541163664e+18,6.912594563588787e+18,Tag someone that your bringing In too 2021 😌 #fyp #2021 #viral #byeeeee hope you are having a good day,1609463854.0,9.0,https://www.tiktok.com/@lil.j0shy/video/6912594563588787462?lang=en,248.0,7.0,15.0,6057.0
lil.j0shy,6.870209541163664e+18,6.912138156582178e+18,Knock ￼￼￼at the door 💥 #duet #fyp #viral #fypシ #2021 #funny #happy #NewYearNewMiO #ThisCouldBeUs #WordsOfWisdom #fy #4u ok guys soon your thing 👍😌,1609357589.0,15.0,https://www.tiktok.com/@lil.j0shy/video/6912138156582178053?lang=en,575.0,62.0,57.0,8803.0
lil.j0shy,6.870209541163664e+18,6.911456287830101e+18,Reply to @sertrevi28 there’s the story time like for part 2 #fyp,1609198832.0,59.0,https://www.tiktok.com/@lil.j0shy/video/6911456287830101254?lang=en,416.0,2.0,23.0,6000.0
lil.j0shy,6.870209541163664e+18,6.909911812238626e+18,Meee I lost a lot of stufff and people 😔 #sad #fyp #fypシ #2020 #hapyholidays but merry Christmas guys hope you guys have a awesome Christmas k bye 😌,1608839228.0,8.0,https://www.tiktok.com/@lil.j0shy/video/6909911812238626053?lang=en,464.0,0.0,305.0,6188.0
